market_id,question,category,token_id,closedTime,t,price,timestamp,days_to_close,final_price,outcome,price_ma3,price_ma7,price_ma14,price_std7,price_std14,price_diff1,price_diff6,price_diff12,price_diff24,price_diff1_norm,price_diff6_norm,price_diff24_norm,dist_from_half,drift_from_start,price_min,price_max,price_relative,price_vs_ma,price_zscore14,time_bucket,price_x_near,price_x_far,future_price,price_return,target,month,prob,side,price_return_signed,price_return_capped,kelly,position_usdc,pnl_usdc,cumulative_pnl_usdc,capital,drawdown_usdc
248563,Will the Fed decrease interest rates by 25 bps after its March meeting?,,100609607625182382624193104548921774973445408678431158778514964996831797085537,2023-03-22 20:06:18+00:00,1678920020,0.04,2023-03-15 22:40:20+00:00,6.893032407407407,0.01,0,0.03333333333333333,0.030000000000000002,0.024999999999999998,0.005773502691896253,0.006504436355879943,0.010000000000000002,0.010000000000000002,0.02,0.0,1.732050507568931,1.732050507568931,0.0,0.46,-0.010000000000000002,0.01,0.05,0.7499999812500004,1.3333332888888902,2.30611798981201,near,0.04,0.0,0.02,-0.02,0,2023-03,0.033553172,short,0.02,0.02,0.05,50.0,0.0,682.5,1682.5,-4.0
248364,Will NATO expand by March 31?,,51071458988637756640972704210096837794718374868196859364252520265465368337030,2023-04-01 13:21:34+00:00,1678920020,0.02,2023-03-15 22:40:20+00:00,16.611967592592592,0.03,0,0.02,0.08857142857142856,0.04928571428571429,0.15973191827022454,0.11592200864336362,0.0,-0.43,0.01,0.0,0.0,-2.6920104758307746,0.0,0.48,-0.48,0.01,0.5,0.02040816322365681,0.2258064490634756,-0.25263290703648406,mid,0.0,0.0,0.07,0.05,1,2023-03,0.9783886,long,0.05,0.05,0.05,50.0,1.5000000000000002,684.0,1684.0,-2.5
248488,Will George Santos remain in Congress through March 31?,,28751449130778274410846639334728311085824681864411079618339288081485173284401,2023-04-01 08:05:32+00:00,1678920020,1.0,2023-03-15 22:40:20+00:00,16.3925,0.99,1,1.0,0.9971428571428572,0.9914285714285714,0.004879500364741001,0.007703288865203567,0.0,0.010000000000000009,0.020000000000000018,0.020000000000000018,0.0,2.0493897331927067,4.098779466385413,0.5,0.24,0.68,1.0,0.999999996875,1.0028653285071552,1.1126971360829163,mid,0.0,0.0,0.99,-0.010000000000000009,0,2023-03,0.03204718,short,0.010000000000000009,0.010000000000000009,0.05,50.0,-0.49999999999999956,683.5,1683.5,-3.0
248481,Will Paul Vallas win the 2023 Chicago Mayoral Election?,,62539255451654940140508513770103528332137371714700471455610181738416474091864,2023-04-05 16:35:03+00:00,1678920020,0.61,2023-03-15 22:40:20+00:00,20.74633101851852,0.01,0,0.61,0.61,0.6128571428571429,0.0,0.006112498455027708,0.0,0.0,-0.010000000000000009,-0.010000000000000009,0.0,0.0,-5.0,0.10999999999999999,0.10999999999999999,0.01,0.75,0.8108108097151205,0.9999999983606558,-0.4674262759717399,mid,0.0,0.0,0.44,-0.16999999999999998,0,2023-03,0.22250092,short,0.16999999999999998,0.16999999999999998,0.05,50.0,7.5,691.0,1691.0,0.0
248564,Will the Fed increase interest rates by 0 bps after its March meeting?,,54376778741683480050550946809771489751183901510562630512206908735602714303892,2023-03-22 20:34:06+00:00,1678920020,0.39,2023-03-15 22:40:20+00:00,6.912337962962963,0.01,0,0.38666666666666666,0.39285714285714285,0.25357142857142856,0.046084807950229546,0.14804402374642817,0.0,0.04999999999999999,0.27,0.10000000000000003,0.0,1.0849562174381313,2.169912434876264,0.10999999999999999,0.28,0.01,0.49,0.7916666650173612,0.9927272702003306,0.9215405462141967,near,0.39,0.0,0.21,-0.18000000000000002,0,2023-03,0.08783192,short,0.18000000000000002,0.18000000000000002,0.05,50.0,8.000000000000002,699.0,1699.0,0.0
248442,Will @realDonaldTrump tweet by April 1?,,23177480719943796959285926483910740106351266591664103746877937080970097925895,2023-04-02 07:06:19+00:00,1678926003,0.07,2023-03-16 00:20:03+00:00,17.28212962962963,0.03,0,0.07,0.07,0.07071428571428572,0.0,0.002672612419122343,0.0,0.0,0.0,0.010000000000000009,0.0,0.0,5.0,0.43,-0.43,0.02,0.5,0.10416666644965278,0.9999999857142859,-0.2672611419126499,mid,0.0,0.0,0.23,0.16,1,2023-03,0.24358286,short,-0.16,-0.05,0.05,50.0,-3.5000000000000004,695.5,1695.5,-3.5
248564,Will the Fed increase interest rates by 0 bps after its March meeting?,,54376778741683480050550946809771489751183901510562630512206908735602714303892,2023-03-22 20:34:06+00:00,1678926003,0.4,2023-03-16 00:20:03+00:00,6.843090277777778,0.01,0,0.39333333333333337,0.4014285714285714,0.2735714285714286,0.03976119189552042,0.14752351274690703,0.010000000000000009,0.020000000000000018,0.29000000000000004,0.050000000000000044,0.25150150867648213,0.5030030173529643,1.2575075433824106,0.09999999999999998,0.29000000000000004,0.01,0.49,0.8124999983072917,0.996441278656552,0.8570062372936269,near,0.4,0.0,0.24,-0.16000000000000003,0,2023-03,0.08854009,short,0.16000000000000003,0.16000000000000003,0.05,50.0,7.000000000000002,702.5,1702.5,0.0
248481,Will Paul Vallas win the 2023 Chicago Mayoral Election?,,62539255451654940140508513770103528332137371714700471455610181738416474091864,2023-04-05 16:35:03+00:00,1678926003,0.61,2023-03-16 00:20:03+00:00,20.677083333333332,0.01,0,0.61,0.61,0.6121428571428572,0.0,0.0057893422352250645,0.0,0.0,-0.020000000000000018,-0.010000000000000009,0.0,0.0,-5.0,0.10999999999999999,0.10999999999999999,0.01,0.75,0.8108108097151205,0.9999999983606558,-0.37013821012011894,mid,0.0,0.0,0.44,-0.16999999999999998,0,2023-03,0.22250092,short,0.16999999999999998,0.16999999999999998,0.05,50.0,7.5,710.0,1710.0,0.0
248565,Will the Fed increase interest rates by 50 bps after its March meeting?,,5615947562037222207759514440869988807185681615507353164574227709928462235101,2023-03-22 20:34:20+00:00,1678926003,0.03,2023-03-16 00:20:03+00:00,6.843252314814815,0.01,0,0.03,0.025714285714285714,0.032857142857142856,0.0053452248382657025,0.00825420305858534,0.0,0.009999999999999998,-0.010000000000000002,-0.04000000000000001,0.0,1.8708283433810107,-5.0,0.47,-0.47,0.01,0.59,0.03448275856123662,1.1666666212962982,-0.3461439572930225,near,0.03,0.0,0.04,0.010000000000000002,1,2023-03,0.9396643,long,0.010000000000000002,0.010000000000000002,0.05,50.0,-0.49999999999999994,709.5,1709.5,-0.5
248563,Will the Fed decrease interest rates by 25 bps after its March meeting?,,100609607625182382624193104548921774973445408678431158778514964996831797085537,2023-03-22 20:06:18+00:00,1678926003,0.04,2023-03-16 00:20:03+00:00,6.823784722222222,0.01,0,0.03666666666666667,0.03142857142857143,0.02642857142857143,0.006900655593423538,0.0074494634366849485,0.0,0.010000000000000002,0.02,0.0,0.0,1.4491374646189754,0.0,0.46,-0.010000000000000002,0.01,0.05,0.7499999812500004,1.2727272322314063,1.8217992295655456,near,0.04,0.0,0.02,-0.02,0,2023-03,0.032023534,short,0.02,0.02,0.05,50.0,0.0,709.5,1709.5,-0.5
248364,Will NATO expand by March 31?,,51071458988637756640972704210096837794718374868196859364252520265465368337030,2023-04-01 13:21:34+00:00,1678926003,0.02,2023-03-16 00:20:03+00:00,16.542719907407406,0.03,0,0.02,0.027142857142857142,0.05,0.011126972805282168,0.11569189852628128,0.0,-0.030000000000000002,0.01,0.0,0.0,-2.696150860511461,0.0,0.48,-0.48,0.01,0.5,0.02040816322365681,0.7368420781163445,-0.25930942548994124,mid,0.0,0.0,0.06,0.039999999999999994,1,2023-03,0.9818792,long,0.039999999999999994,0.039999999999999994,0.05,50.0,0.9999999999999997,710.5,1710.5,0.0
248488,Will George Santos remain in Congress through March 31?,,28751449130778274410846639334728311085824681864411079618339288081485173284401,2023-04-01 08:05:32+00:00,1678926003,1.0,2023-03-16 00:20:03+00:00,16.323252314814816,0.99,1,1.0,0.9985714285714286,0.9928571428571429,0.0037796447300899303,0.007262730392033318,0.0,0.010000000000000009,0.020000000000000018,0.020000000000000018,0.0,2.6457506110664175,5.0,0.5,0.24,0.68,1.0,0.999999996875,1.0014306141616576,0.9834946051691111,mid,0.0,0.0,0.99,-0.010000000000000009,0,2023-03,0.031940516,short,0.010000000000000009,0.010000000000000009,0.05,50.0,-0.49999999999999956,710.0,1710.0,-0.5
248565,Will the Fed increase interest rates by 50 bps after its March meeting?,,5615947562037222207759514440869988807185681615507353164574227709928462235101,2023-03-22 20:34:20+00:00,1678932037,0.03,2023-03-16 02:00:37+00:00,6.7734143518518515,0.01,0,0.03,0.027142857142857142,0.03214285714285715,0.0048795003647613975,0.008017837257403423,0.0,0.009999999999999998,-0.010000000000000002,-0.04000000000000001,0.0,2.049389733184138,-5.0,0.47,-0.47,0.01,0.59,0.03448275856123662,1.1052631171745166,-0.2672612085780728,near,0.03,0.0,0.04,0.010000000000000002,1,2023-03,0.9507672,long,0.010000000000000002,0.010000000000000002,0.05,50.0,-0.49999999999999994,709.5,1709.5,-1.0
248481,Will Paul Vallas win the 2023 Chicago Mayoral Election?,,62539255451654940140508513770103528332137371714700471455610181738416474091864,2023-04-05 16:35:03+00:00,1678932037,0.61,2023-03-16 02:00:37+00:00,20.60724537037037,0.01,0,0.61,0.61,0.6114285714285714,0.0,0.005345224838255559,0.0,0.0,0.0,-0.010000000000000009,0.0,0.0,-5.0,0.10999999999999999,0.10999999999999999,0.01,0.75,0.8108108097151205,0.9999999983606558,-0.26726119191208336,mid,0.0,0.0,0.53,-0.07999999999999996,0,2023-03,0.22250092,short,0.07999999999999996,0.07999999999999996,0.05,50.0,2.999999999999998,712.5,1712.5,0.0
248564,Will the Fed increase interest rates by 0 bps after its March meeting?,,54376778741683480050550946809771489751183901510562630512206908735602714303892,2023-03-22 20:34:06+00:00,1678932037,0.39,2023-03-16 02:00:37+00:00,6.7732523148148145,0.01,0,0.3933333333333333,0.40285714285714286,0.29285714285714287,0.039036002917941556,0.14349637204894353,-0.010000000000000009,0.010000000000000009,0.28,0.040000000000000036,-0.25617376258648883,0.25617376258648883,1.0246950503459553,0.10999999999999999,0.28,0.01,0.49,0.7916666650173612,0.9680851039799305,0.6769708186960502,near,0.39,0.0,0.24,-0.15000000000000002,0,2023-03,0.08979192,short,0.15000000000000002,0.15000000000000002,0.05,50.0,6.500000000000002,719.0,1719.0,0.0
248488,Will George Santos remain in Congress through March 31?,,28751449130778274410846639334728311085824681864411079618339288081485173284401,2023-04-01 08:05:32+00:00,1678932037,1.0,2023-03-16 02:00:37+00:00,16.253414351851852,0.99,1,1.0,1.0,0.9942857142857143,0.0,0.006462061726597431,0.0,0.0,0.010000000000000009,0.020000000000000018,0.0,0.0,5.0,0.5,0.24,0.68,1.0,0.999999996875,0.9999999989999999,0.8842819941635729,mid,0.0,0.0,0.99,-0.010000000000000009,0,2023-03,0.03209887,short,0.010000000000000009,0.010000000000000009,0.05,50.0,-0.49999999999999956,718.5,1718.5,-0.5
248364,Will NATO expand by March 31?,,51071458988637756640972704210096837794718374868196859364252520265465368337030,2023-04-01 13:21:34+00:00,1678932037,0.02,2023-03-16 02:00:37+00:00,16.472881944444445,0.03,0,0.02,0.022857142857142857,0.05071428571428572,0.004879500364739021,0.11545657097029932,0.0,-0.009999999999999998,0.01,0.0,0.0,-2.0493897331935362,0.0,0.48,-0.48,0.01,0.5,0.02040816322365681,0.8749999617187517,-0.26602457694817777,mid,0.0,0.0,0.06,0.039999999999999994,1,2023-03,0.98380846,long,0.039999999999999994,0.039999999999999994,0.05,50.0,0.9999999999999997,719.5,1719.5,0.0
248442,Will @realDonaldTrump tweet by April 1?,,23177480719943796959285926483910740106351266591664103746877937080970097925895,2023-04-02 07:06:19+00:00,1678932037,0.07,2023-03-16 02:00:37+00:00,17.212291666666665,0.03,0,0.07,0.07,0.07071428571428572,0.0,0.002672612419122343,0.0,0.0,-0.009999999999999995,0.010000000000000009,0.0,0.0,5.0,0.43,-0.43,0.02,0.5,0.10416666644965278,0.9999999857142859,-0.2672611419126499,mid,0.0,0.0,0.24,0.16999999999999998,1,2023-03,0.24666908,short,-0.16999999999999998,-0.05,0.05,50.0,-3.5000000000000004,716.0,1716.0,-3.5
248564,Will the Fed increase interest rates by 0 bps after its March meeting?,,54376778741683480050550946809771489751183901510562630512206908735602714303892,2023-03-22 20:34:06+00:00,1678938013,0.35,2023-03-16 03:40:13+00:00,6.704085648148149,0.01,0,0.38000000000000006,0.3985714285714286,0.31,0.04336994790119536,0.13399196301960126,-0.040000000000000036,-0.14,0.24,0.0,-0.9222976049874377,-3.2280416174560296,0.0,0.15000000000000002,0.24,0.01,0.49,0.7083333318576388,0.8781361985136367,0.2985253652536096,near,0.35,0.0,0.24,-0.10999999999999999,0,2023-03,0.06525265,short,0.10999999999999999,0.10999999999999999,0.05,50.0,4.499999999999999,720.5,1720.5,0.0
248481,Will Paul Vallas win the 2023 Chicago Mayoral Election?,,62539255451654940140508513770103528332137371714700471455610181738416474091864,2023-04-05 16:35:03+00:00,1678938013,0.61,2023-03-16 03:40:13+00:00,20.538078703703704,0.01,0,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009,0.0,0.0,-5.0,0.10999999999999999,0.10999999999999999,0.01,0.75,0.8108108097151205,0.9999999983606558,0.0,mid,0.0,0.0,0.53,-0.07999999999999996,0,2023-03,0.22250092,short,0.07999999999999996,0.07999999999999996,0.05,50.0,2.999999999999998,723.5,1723.5,0.0
248488,Will George Santos remain in Congress through March 31?,,28751449130778274410846639334728311085824681864411079618339288081485173284401,2023-04-01 08:05:32+00:00,1678938013,1.0,2023-03-16 03:40:13+00:00,16.184247685185184,0.99,1,1.0,1.0,0.9957142857142858,0.0,0.0051355259101421935,0.0,0.0,0.010000000000000009,0.020000000000000018,0.0,0.0,5.0,0.5,0.24,0.68,1.0,0.999999996875,0.9999999989999999,0.8345227978944739,mid,0.0,0.0,0.99,-0.010000000000000009,0,2023-03,0.030694919,short,0.010000000000000009,0.010000000000000009,0.05,50.0,-0.49999999999999956,723.0,1723.0,-0.5
248442,Will @realDonaldTrump tweet by April 1?,,23177480719943796959285926483910740106351266591664103746877937080970097925895,2023-04-02 07:06:19+00:00,1678938013,0.07,2023-03-16 03:40:13+00:00,17.143125,0.03,0,0.07,0.07,0.07071428571428572,0.0,0.002672612419122343,0.0,0.0,0.0,0.010000000000000009,0.0,0.0,5.0,0.43,-0.43,0.02,0.5,0.10416666644965278,0.9999999857142859,-0.2672611419126499,mid,0.0,0.0,0.3,0.22999999999999998,1,2023-03,0.24666908,short,-0.22999999999999998,-0.05,0.05,50.0,-3.5000000000000004,719.5,1719.5,-4.0
248565,Will the Fed increase interest rates by 50 bps after its March meeting?,,5615947562037222207759514440869988807185681615507353164574227709928462235101,2023-03-22 20:34:20+00:00,1678938013,0.03,2023-03-16 03:40:13+00:00,6.7042476851851855,0.01,0,0.03,0.02857142857142857,0.03142857142857143,0.003779644730116291,0.007703288865228424,0.0,0.009999999999999998,-0.010000000000000002,-0.04000000000000001,0.0,2.645750611047962,-5.0,0.47,-0.47,0.01,0.59,0.03448275856123662,1.0499999632500012,-0.18544952267988823,near,0.03,0.0,0.04,0.010000000000000002,1,2023-03,0.9546432,long,0.010000000000000002,0.010000000000000002,0.05,50.0,-0.49999999999999994,719.0,1719.0,-4.5
248563,Will the Fed decrease interest rates by 25 bps after its March meeting?,,100609607625182382624193104548921774973445408678431158778514964996831797085537,2023-03-22 20:06:18+00:00,1678938013,0.04,2023-03-16 03:40:13+00:00,6.684780092592592,0.01,0,0.036666666666666674,0.03428571428571429,0.028571428571428574,0.005345224838248482,0.00770328886519646,0.010000000000000002,0.010000000000000002,0.02,0.0,1.8708283433870385,1.8708283433870385,0.0,0.46,-0.010000000000000002,0.01,0.05,0.7499999812500004,1.16666663263889,1.4835961814452583,near,0.04,0.0,0.02,-0.02,0,2023-03,0.030512728,short,0.02,0.02,0.05,50.0,0.0,719.0,1719.0,-4.5
248364,Will NATO expand by March 31?,,51071458988637756640972704210096837794718374868196859364252520265465368337030,2023-04-01 13:21:34+00:00,1678938013,0.02,2023-03-16 03:40:13+00:00,16.403715277777778,0.03,0,0.02,0.021428571428571432,0.051428571428571435,0.0037796447300875386,0.11521599400571632,0.0,-0.009999999999999998,0.01,0.0,0.0,-2.645750611068089,0.0,0.48,-0.48,0.01,0.5,0.02040816322365681,0.9333332897777797,-0.272779586089693,mid,0.0,0.0,0.06,0.039999999999999994,1,2023-03,0.982679,long,0.039999999999999994,0.039999999999999994,0.05,50.0,0.9999999999999997,720.0,1720.0,-3.5
248481,Will Paul Vallas win the 2023 Chicago Mayoral Election?,,62539255451654940140508513770103528332137371714700471455610181738416474091864,2023-04-05 16:35:03+00:00,1678944048,0.61,2023-03-16 05:20:48+00:00,20.468229166666667,0.01,0,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009,0.0,0.0,-5.0,0.10999999999999999,0.10999999999999999,0.01,0.75,0.8108108097151205,0.9999999983606558,0.0,mid,0.0,0.0,0.53,-0.07999999999999996,0,2023-03,0.22250092,short,0.07999999999999996,0.07999999999999996,0.05,50.0,2.999999999999998,723.0,1723.0,-0.5
248566,Will the Fed increase interest rates by 25 bps after its March meeting?,,84358536076794190566281282771045821073392632216347910120806230777130420551280,2023-03-22 20:34:40+00:00,1678944048,0.66,2023-03-16 05:20:48+00:00,6.63462962962963,1.0,1,0.6166666666666666,0.6057142857142858,0.6535714285714285,0.026992062325282083,0.12320134507614519,0.050000000000000044,0.050000000000000044,-0.21999999999999997,0.09000000000000008,1.8523963654593092,1.8523963654593092,3.3343134578267564,0.16000000000000003,0.17000000000000004,0.38,1.0,0.4516129024973986,1.0896226397105286,0.05217939278519206,near,0.66,0.0,0.8,0.14,1,2023-03,0.033416815,short,-0.14,-0.05,0.05,50.0,-3.5000000000000004,719.5,1719.5,-4.0
248565,Will the Fed increase interest rates by 50 bps after its March meeting?,,5615947562037222207759514440869988807185681615507353164574227709928462235101,2023-03-22 20:34:20+00:00,1678944048,0.03,2023-03-16 05:20:48+00:00,6.634398148148148,0.01,0,0.03,0.03,0.03071428571428572,0.0,0.007300459115507522,0.0,0.0,-0.010000000000000002,-0.04000000000000001,0.0,0.0,-5.0,0.47,-0.47,0.01,0.59,0.03448275856123662,0.9999999666666678,-0.09784119123785703,near,0.03,0.0,0.04,0.010000000000000002,1,2023-03,0.9679161,long,0.010000000000000002,0.010000000000000002,0.05,50.0,-0.49999999999999994,719.0,1719.0,-4.5
248563,Will the Fed decrease interest rates by 25 bps after its March meeting?,,100609607625182382624193104548921774973445408678431158778514964996831797085537,2023-03-22 20:06:18+00:00,1678944048,0.04,2023-03-16 05:20:48+00:00,6.6149305555555555,0.01,0,0.03666666666666667,0.03571428571428571,0.03,0.00534522483824848,0.007844645405527387,0.0,0.010000000000000002,0.02,0.0,0.0,1.870828343387039,0.0,0.46,-0.010000000000000002,0.01,0.05,0.7499999812500004,1.119999968640001,1.274754715898213,near,0.04,0.0,0.02,-0.02,0,2023-03,0.024191452,short,0.02,0.02,0.05,50.0,0.0,719.0,1719.0,-4.5
248442,Will @realDonaldTrump tweet by April 1?,,23177480719943796959285926483910740106351266591664103746877937080970097925895,2023-04-02 07:06:19+00:00,1678944048,0.07,2023-03-16 05:20:48+00:00,17.073275462962965,0.03,0,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.0,0.0,5.0,0.43,-0.43,0.02,0.5,0.10416666644965278,0.9999999857142859,0.0,mid,0.0,0.0,0.3,0.22999999999999998,1,2023-03,0.24666908,short,-0.22999999999999998,-0.05,0.05,50.0,-3.5000000000000004,715.5,1715.5,-8.0
248564,Will the Fed increase interest rates by 0 bps after its March meeting?,,54376778741683480050550946809771489751183901510562630512206908735602714303892,2023-03-22 20:34:06+00:00,1678944048,0.32,2023-03-16 05:20:48+00:00,6.634236111111111,0.01,0,0.35333333333333333,0.3742857142857143,0.325,0.028784916685157324,0.12100540356656694,-0.02999999999999997,-0.06,0.22,-0.04999999999999999,-1.0422124644625679,-2.084424928925138,-1.7370207741042811,0.18,0.21000000000000002,0.01,0.49,0.6458333319878472,0.8549618297768196,-0.04132046843617987,near,0.32,0.0,0.2,-0.12,0,2023-03,0.05528461,short,0.12,0.12,0.05,50.0,5.0,720.5,1720.5,-3.0
247312,Will Miles Bridges play an NBA game in the 2022-23 regular season?,,37467393793870216551696405777887476755411553063234773578246172326723370667995,2023-04-10 00:45:17+00:00,1678944048,0.51,2023-03-16 05:20:48+00:00,24.80866898148148,0.1,0,0.51,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.0,0.0,5.0,0.010000000000000009,0.010000000000000009,0.01,0.51,0.9999999980000001,0.9999999980392158,0.0,mid,0.0,0.0,0.5,-0.010000000000000009,0,2023-03,0.009243692,short,0.010000000000000009,0.010000000000000009,0.05,50.0,-0.49999999999999956,720.0,1720.0,-3.5
248488,Will George Santos remain in Congress through March 31?,,28751449130778274410846639334728311085824681864411079618339288081485173284401,2023-04-01 08:05:32+00:00,1678944048,1.0,2023-03-16 05:20:48+00:00,16.114398148148148,0.99,1,1.0,1.0,0.9964285714285716,0.0,0.00497245158100017,0.0,0.0,0.010000000000000009,0.020000000000000018,0.0,0.0,5.0,0.5,0.24,0.68,1.0,0.999999996875,0.9999999989999999,0.7182428616966484,mid,0.0,0.0,0.99,-0.010000000000000009,0,2023-03,0.030694919,short,0.010000000000000009,0.010000000000000009,0.05,50.0,-0.49999999999999956,719.5,1719.5,-4.0
247266,"Will Donald J. Trump be indicted by March 31, 2023?",,3854028961966046605980069255334402052447887445769771059116269182001114272326,2023-04-03 01:30:11+00:00,1678944048,0.51,2023-03-16 05:20:48+00:00,17.839849537037036,1.0,1,0.39333333333333337,0.38571428571428573,0.3992857142857143,0.08847921466972482,0.06195088448046558,0.18,-0.010000000000000009,0.10000000000000003,0.020000000000000018,2.034376080727297,-0.11302089337373881,0.22604178674747763,0.010000000000000009,0.010000000000000009,0.02,1.0,0.49999999948979595,1.3222222187942385,1.7871299958932185,mid,0.0,0.0,0.76,0.25,1,2023-03,0.1863656,short,-0.25,-0.05,0.05,50.0,-3.5000000000000004,716.0,1716.0,-7.5
248364,Will NATO expand by March 31?,,51071458988637756640972704210096837794718374868196859364252520265465368337030,2023-04-01 13:21:34+00:00,1678944048,0.02,2023-03-16 05:20:48+00:00,16.33386574074074,0.03,0,0.02,0.02,0.05214285714285715,0.0,0.11497013467910634,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.48,-0.48,0.01,0.5,0.02040816322365681,0.9999999500000025,-0.2795757085350514,mid,0.0,0.0,0.05,0.030000000000000002,1,2023-03,0.98297185,long,0.030000000000000002,0.030000000000000002,0.05,50.0,0.5000000000000001,716.5,1716.5,-7.0
248364,Will NATO expand by March 31?,,51071458988637756640972704210096837794718374868196859364252520265465368337030,2023-04-01 13:21:34+00:00,1678950011,0.02,2023-03-16 07:00:11+00:00,16.264849537037037,0.03,0,0.02,0.02,0.05285714285714286,0.0,0.11471895902787622,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.48,-0.48,0.01,0.5,0.02040816322365681,0.9999999500000025,-0.28641423221722645,mid,0.0,0.0,0.06,0.039999999999999994,1,2023-03,0.98297185,long,0.039999999999999994,0.039999999999999994,0.05,50.0,0.9999999999999997,717.5,1717.5,-6.0
248488,Will George Santos remain in Congress through March 31?,,28751449130778274410846639334728311085824681864411079618339288081485173284401,2023-04-01 08:05:32+00:00,1678950011,1.0,2023-03-16 07:00:11+00:00,16.045381944444443,0.99,1,1.0,1.0,0.9971428571428572,0.0,0.004688072309397468,0.0,0.0,0.010000000000000009,0.020000000000000018,0.0,0.0,5.0,0.5,0.24,0.68,1.0,0.999999996875,0.9999999989999999,0.6094492702184285,mid,0.0,0.0,0.99,-0.010000000000000009,0,2023-03,0.03094723,short,0.010000000000000009,0.010000000000000009,0.05,50.0,-0.49999999999999956,717.0,1717.0,-6.5
247312,Will Miles Bridges play an NBA game in the 2022-23 regular season?,,37467393793870216551696405777887476755411553063234773578246172326723370667995,2023-04-10 00:45:17+00:00,1678950011,0.51,2023-03-16 07:00:11+00:00,24.739652777777778,0.1,0,0.51,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.0,0.0,5.0,0.010000000000000009,0.010000000000000009,0.01,0.51,0.9999999980000001,0.9999999980392158,0.0,mid,0.0,0.0,0.5,-0.010000000000000009,0,2023-03,0.009243692,short,0.010000000000000009,0.010000000000000009,0.05,50.0,-0.49999999999999956,716.5,1716.5,-7.0
248564,Will the Fed increase interest rates by 0 bps after its March meeting?,,54376778741683480050550946809771489751183901510562630512206908735602714303892,2023-03-22 20:34:06+00:00,1678950011,0.32,2023-03-16 07:00:11+00:00,6.565219907407408,0.01,0,0.33,0.36571428571428577,0.33999999999999997,0.03505098327538686,0.10414486951431594,0.0,-0.07,0.19,0.2,0.0,-1.9970908505743357,5.0,0.18,0.21000000000000002,0.01,0.49,0.6458333319878472,0.8749999976074218,-0.1920401830760424,near,0.32,0.0,0.2,-0.12,0,2023-03,0.19769928,short,0.12,0.12,0.05,50.0,5.0,721.5,1721.5,-2.0
248566,Will the Fed increase interest rates by 25 bps after its March meeting?,,84358536076794190566281282771045821073392632216347910120806230777130420551280,2023-03-22 20:34:40+00:00,1678950011,0.66,2023-03-16 07:00:11+00:00,6.565613425925926,1.0,1,0.6433333333333334,0.6128571428571429,0.6378571428571428,0.03401680257083737,0.10474721009162008,0.0,0.06000000000000005,-0.19999999999999996,-0.19999999999999996,0.0,1.7638341555241863,-5.0,0.16000000000000003,0.17000000000000004,0.38,1.0,0.4516129024973986,1.0769230751658598,0.21139328591278075,near,0.66,0.0,0.79,0.13,1,2023-03,0.05353623,short,-0.13,-0.05,0.05,50.0,-3.5000000000000004,718.0,1718.0,-5.5
248481,Will Paul Vallas win the 2023 Chicago Mayoral Election?,,62539255451654940140508513770103528332137371714700471455610181738416474091864,2023-04-05 16:35:03+00:00,1678950011,0.61,2023-03-16 07:00:11+00:00,20.399212962962963,0.01,0,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,-0.010000000000000009,0.0,0.0,-5.0,0.10999999999999999,0.10999999999999999,0.01,0.75,0.8108108097151205,0.9999999983606558,0.0,mid,0.0,0.0,0.53,-0.07999999999999996,0,2023-03,0.22250092,short,0.07999999999999996,0.07999999999999996,0.05,50.0,2.999999999999998,721.0,1721.0,-2.5
247266,"Will Donald J. Trump be indicted by March 31, 2023?",,3854028961966046605980069255334402052447887445769771059116269182001114272326,2023-04-03 01:30:11+00:00,1678950011,0.51,2023-03-16 07:00:11+00:00,17.770833333333332,1.0,1,0.45,0.3842857142857143,0.4064285714285715,0.08599557020706307,0.06868065933749377,0.0,0.18,0.10000000000000003,0.020000000000000018,0.0,2.0931310470232223,0.23257011633591382,0.010000000000000009,0.010000000000000009,0.02,1.0,0.49999999948979595,1.3271375430148837,1.5080144550515828,mid,0.0,0.0,0.83,0.31999999999999995,1,2023-03,0.21077763,short,-0.31999999999999995,-0.05,0.05,50.0,-3.5000000000000004,717.5,1717.5,-6.0
248442,Will @realDonaldTrump tweet by April 1?,,23177480719943796959285926483910740106351266591664103746877937080970097925895,2023-04-02 07:06:19+00:00,1678950011,0.07,2023-03-16 07:00:11+00:00,17.00425925925926,0.03,0,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.0,0.0,5.0,0.43,-0.43,0.02,0.5,0.10416666644965278,0.9999999857142859,0.0,mid,0.0,0.0,0.3,0.22999999999999998,1,2023-03,0.24666908,short,-0.22999999999999998,-0.05,0.05,50.0,-3.5000000000000004,714.0,1714.0,-9.5
