market_id,question,category,token_id,closedTime,t,price,timestamp,days_to_close,final_price,outcome,future_price,price_return,price_ma7,price_std7,price_diff1,price_diff6,price_diff12,price_diff24,dist_from_half,drift_from_start,price_min,price_max,price_relative,price_vs_ma,time_bucket,target,price_diff1_norm,price_diff6_norm,price_diff24_norm,price_ma3,price_ma14,price_std14,price_x_near,price_x_far,price_zscore14,prob,side,price_return_signed,price_return_capped,kelly,position_usdc,pnl_usdc,cumulative_pnl_usdc,capital,drawdown_usdc,month
248524,Did Jaan Tallinn bail out SBF?,,16653179683321958276217807954193657616120960367133857220836964595221784015733,2023-02-15 22:48:43+00:00,1675770010,0.14,2023-02-07 11:40:10+00:00,8.464270833333334,0.04,0.0,0.13,-0.010000000000000009,0.14,0.0,0.0,0.0,0.0,0.07,0.36,-0.36,0.04,0.5,0.21739130387523628,0.9999999928571429,mid,0,0.0,0.0,5.0,0.14,0.14,0.0,0.0,0.0,0.0,0.15269019,short,0.010000000000000009,0.010000000000000009,0.05,50.0,-0.49999999999999956,1244.5,2244.5,-2.0,2023-02
248486,Will US inflation be more than 0.4% from December 2022 to January 2023?,,26277764470810345299003231733401105721055084599268283615195275932247963254036,2023-02-14 15:46:56+00:00,1675776035,0.43,2023-02-07 13:20:35+00:00,7.101631944444445,0.95,1.0,0.54,0.11000000000000004,0.43,0.0,0.0,0.0,0.0,0.0,0.07,-0.07,0.42,0.95,0.018867924492702047,0.9999999976744185,mid,1,0.0,0.0,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.95053077,long,0.11000000000000004,0.11000000000000004,0.05,50.0,4.500000000000002,1249.0,2249.0,0.0,2023-02
248578,Will the price of $ETH be above $1700 on February 10?,,4229918278120818208574526823180255710796986558398632519003655017359415255750,2023-02-10 19:17:49+00:00,1675776035,0.27,2023-02-07 13:20:35+00:00,3.248078703703704,0.02,0.0,0.17,-0.1,0.35285714285714287,0.1419758530777079,0.0,0.020000000000000018,-0.03999999999999998,-0.16999999999999998,0.22999999999999998,-0.22999999999999998,0.02,0.62,0.41666666597222224,0.7651821840662852,near,0,0.0,0.14086902403174403,-1.197386704269823,0.36999999999999994,0.31857142857142856,0.10574695070032794,0.27,0.0,-0.4593175291621944,0.13393238,short,0.1,0.1,0.05,50.0,4.0,1253.0,2253.0,0.0,2023-02
248451,"Will Joe Biden be President of the United States on April 1, 2023?",,47284142222790148121852914172046661293162454601550070088522354478236626213970,2023-04-01 19:05:29+00:00,1675776035,0.99,2023-02-07 13:20:35+00:00,53.23951388888889,0.92,1.0,0.98,-0.010000000000000009,0.99,0.0,0.0,0.0,0.0,0.0,0.49,0.49,0.5,1.0,0.97999999804,0.999999998989899,mid,0,0.0,0.0,0.0,0.99,0.9871428571428572,0.00468807230938234,0.0,0.0,0.6094492702203952,0.023182785,short,0.010000000000000009,0.010000000000000009,0.05,50.0,-0.49999999999999956,1252.5,2252.5,-0.5,2023-02
248524,Did Jaan Tallinn bail out SBF?,,16653179683321958276217807954193657616120960367133857220836964595221784015733,2023-02-15 22:48:43+00:00,1675776035,0.14,2023-02-07 13:20:35+00:00,8.394537037037036,0.04,0.0,0.13,-0.010000000000000009,0.14,0.0,0.0,0.0,0.0,-0.01999999999999999,0.36,-0.36,0.04,0.5,0.21739130387523628,0.9999999928571429,mid,0,0.0,0.0,-5.0,0.14,0.14,0.0,0.0,0.0,0.0,0.102272786,short,0.010000000000000009,0.010000000000000009,0.05,50.0,-0.49999999999999956,1252.0,2252.0,-1.0,2023-02
248383,"Will ""Everything Everywhere All At Once"" win the Oscar for Best Picture?",,52281723055382920618855681333533600254171778687620613180438026468901421830056,2023-03-13 05:48:35+00:00,1675776035,0.74,2023-02-07 13:20:35+00:00,33.68611111111111,1.0,1.0,0.75,0.010000000000000009,0.74,0.0,0.0,0.0,0.0,-0.09999999999999998,0.24,0.24,0.49,1.0,0.4901960774702038,0.9999999986486486,mid,1,0.0,0.0,-5.0,0.74,0.74,0.0,0.0,0.0,0.0,0.7926902,long,0.010000000000000009,0.010000000000000009,0.05,50.0,-0.49999999999999956,1251.5,2251.5,-1.5,2023-02
248507,Will NATO expand by June 30?,,41909194383884489857051533149267887932706513238474711698327450766299364965897,2023-04-04 15:50:41+00:00,1675776035,0.3,2023-02-07 13:20:35+00:00,56.10423611111111,1.0,1.0,0.31,0.010000000000000009,0.3,0.0,0.0,0.0,-0.010000000000000009,-0.010000000000000009,0.2,-0.08000000000000002,0.23,1.0,0.09090909079102713,0.9999999966666666,mid,1,0.0,0.0,-5.0,0.3,0.305,0.005188745216625522,0.0,0.0,-0.9636239259455884,0.09825437,short,-0.010000000000000009,-0.010000000000000009,0.05,50.0,-1.5000000000000004,1250.0,2250.0,-3.0,2023-02
248490,Boxing: Jake Paul vs. Tommy Fury,,31195509212097524605421292025523669499800608021363392222207273729434232900675,2023-02-27 01:17:51+00:00,1675776035,0.59,2023-02-07 13:20:35+00:00,19.498101851851853,0.28,0.0,0.63,0.040000000000000036,0.59,0.0,0.0,0.0,0.0,0.0,0.08999999999999997,-0.06000000000000005,0.28,0.65,0.8378378355734111,0.9999999983050848,mid,1,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.0,0.0,0.092202984,short,-0.040000000000000036,-0.040000000000000036,0.05,50.0,-3.0000000000000018,1247.0,2247.0,-6.0,2023-02
248578,Will the price of $ETH be above $1700 on February 10?,,4229918278120818208574526823180255710796986558398632519003655017359415255750,2023-02-10 19:17:49+00:00,1675782039,0.26,2023-02-07 15:00:39+00:00,3.178587962962963,0.02,0.0,0.17,-0.09,0.35428571428571426,0.14081396034687568,-0.010000000000000009,-0.020000000000000018,-0.04999999999999999,-0.10999999999999999,0.24,-0.24,0.02,0.62,0.3999999993333334,0.7338709656705256,near,0,-0.07101568554957696,-0.14203137109915392,-0.7811725410453458,0.26666666666666666,0.3164285714285714,0.10667038683988839,0.26,0.0,-0.5289994024702557,0.0866044,short,0.09,0.09,0.05,50.0,3.4999999999999996,1250.5,2250.5,-2.5,2023-02
248451,"Will Joe Biden be President of the United States on April 1, 2023?",,47284142222790148121852914172046661293162454601550070088522354478236626213970,2023-04-01 19:05:29+00:00,1675782039,0.99,2023-02-07 15:00:39+00:00,53.17002314814815,0.92,1.0,0.98,-0.010000000000000009,0.99,0.0,0.0,0.0,0.0,0.0,0.49,0.49,0.5,1.0,0.97999999804,0.999999998989899,mid,0,0.0,0.0,0.0,0.99,0.9878571428571428,0.00425815313626029,0.0,0.0,0.503236161558769,0.023182785,short,0.010000000000000009,0.010000000000000009,0.05,50.0,-0.49999999999999956,1250.0,2250.0,-3.0,2023-02
248524,Did Jaan Tallinn bail out SBF?,,16653179683321958276217807954193657616120960367133857220836964595221784015733,2023-02-15 22:48:43+00:00,1675782039,0.14,2023-02-07 15:00:39+00:00,8.325046296296296,0.04,0.0,0.13,-0.010000000000000009,0.14,0.0,0.0,0.0,0.0,-0.01999999999999999,0.36,-0.36,0.04,0.5,0.21739130387523628,0.9999999928571429,mid,0,0.0,0.0,-5.0,0.14,0.14,0.0,0.0,0.0,0.0,0.102272786,short,0.010000000000000009,0.010000000000000009,0.05,50.0,-0.49999999999999956,1249.5,2249.5,-3.5,2023-02
248490,Boxing: Jake Paul vs. Tommy Fury,,31195509212097524605421292025523669499800608021363392222207273729434232900675,2023-02-27 01:17:51+00:00,1675782039,0.59,2023-02-07 15:00:39+00:00,19.42861111111111,0.28,0.0,0.63,0.040000000000000036,0.59,0.0,0.0,0.0,0.0,0.0,0.08999999999999997,-0.06000000000000005,0.28,0.65,0.8378378355734111,0.9999999983050848,mid,1,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.0,0.0,0.092202984,short,-0.040000000000000036,-0.040000000000000036,0.05,50.0,-3.0000000000000018,1246.5,2246.5,-6.5,2023-02
248368,Will PredictIt still support trading on February 17?,,109383107542828156465613740695051648648858693838770197092489611040401867500889,2023-02-18 00:32:23+00:00,1675782039,0.92,2023-02-07 15:00:39+00:00,10.397037037037038,0.96,1.0,0.98,0.05999999999999994,0.92,0.0,0.0,0.0,0.0,0.55,0.42000000000000004,0.42000000000000004,0.13,0.98,0.9294117636124568,0.9999999989130435,mid,1,0.0,0.0,5.0,0.92,0.9192857142857144,0.002672612419161877,0.0,0.0,0.26726114190868094,0.75600797,long,0.05999999999999994,0.05999999999999994,0.05,50.0,1.999999999999997,1248.5,2248.5,-4.5,2023-02
248507,Will NATO expand by June 30?,,41909194383884489857051533149267887932706513238474711698327450766299364965897,2023-04-04 15:50:41+00:00,1675782039,0.3,2023-02-07 15:00:39+00:00,56.03474537037037,1.0,1.0,0.31,0.010000000000000009,0.3,0.0,0.0,0.0,-0.010000000000000009,-0.010000000000000009,0.2,-0.08000000000000002,0.23,1.0,0.09090909079102713,0.9999999966666666,mid,1,0.0,0.0,-5.0,0.3,0.30428571428571427,0.00513552591012871,0.0,0.0,-0.8345227978966757,0.09724676,short,-0.010000000000000009,-0.010000000000000009,0.05,50.0,-1.5000000000000004,1247.0,2247.0,-6.0,2023-02
248486,Will US inflation be more than 0.4% from December 2022 to January 2023?,,26277764470810345299003231733401105721055084599268283615195275932247963254036,2023-02-14 15:46:56+00:00,1675782039,0.43,2023-02-07 15:00:39+00:00,7.032141203703704,0.95,1.0,0.54,0.11000000000000004,0.43,0.0,0.0,0.0,0.0,0.0,0.07,-0.07,0.42,0.95,0.018867924492702047,0.9999999976744185,mid,1,0.0,0.0,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.95053077,long,0.11000000000000004,0.11000000000000004,0.05,50.0,4.500000000000002,1251.5,2251.5,-1.5,2023-02
248524,Did Jaan Tallinn bail out SBF?,,16653179683321958276217807954193657616120960367133857220836964595221784015733,2023-02-15 22:48:43+00:00,1675794056,0.18,2023-02-07 18:20:56+00:00,8.185960648148148,0.04,0.0,0.05,-0.13,0.1457142857142857,0.015118578920366863,0.03999999999999998,0.03999999999999998,0.03999999999999998,0.01999999999999999,0.32,-0.32,0.04,0.5,0.30434782542533073,1.2352941091695502,mid,0,2.6457511360649906,2.6457511360649906,1.3228755680324953,0.15333333333333335,0.14285714285714288,0.010690449676496213,0.0,0.0,3.474395819861793,0.19369917,short,0.13,0.13,0.05,50.0,5.5,1257.0,2257.0,0.0,2023-02
248315,"Will Joe Biden file to run for president by March 31, 2023?",,66666727434776890725355693524816621298875367777571775156915164890684095370311,2023-04-01 20:20:41+00:00,1675794056,0.34,2023-02-07 18:20:56+00:00,53.08315972222222,0.05,0.0,0.37,0.02999999999999997,0.34,0.0,0.0,0.0,0.0,0.0,0.15999999999999998,-0.15999999999999998,0.03,0.61,0.5344827576991679,0.9999999970588235,mid,1,0.0,0.0,0.0,0.34,0.33928571428571436,0.002672612419204952,0.0,0.0,0.26726114190437344,0.22446363,short,-0.02999999999999997,-0.02999999999999997,0.05,50.0,-2.4999999999999987,1254.5,2254.5,-2.5,2023-02
248486,Will US inflation be more than 0.4% from December 2022 to January 2023?,,26277764470810345299003231733401105721055084599268283615195275932247963254036,2023-02-14 15:46:56+00:00,1675794056,0.43,2023-02-07 18:20:56+00:00,6.893055555555556,0.95,1.0,0.54,0.11000000000000004,0.43,0.0,0.0,0.0,0.0,0.0,0.07,-0.07,0.42,0.95,0.018867924492702047,0.9999999976744185,near,1,0.0,0.0,0.0,0.43,0.43,0.0,0.43,0.0,0.0,0.96106315,long,0.11000000000000004,0.11000000000000004,0.05,50.0,4.500000000000002,1259.0,2259.0,0.0,2023-02
248578,Will the price of $ETH be above $1700 on February 10?,,4229918278120818208574526823180255710796986558398632519003655017359415255750,2023-02-10 19:17:49+00:00,1675794056,0.34,2023-02-07 18:20:56+00:00,3.039502314814815,0.02,0.0,0.17,-0.17,0.36285714285714293,0.13732131246511922,0.08000000000000002,0.06,0.020000000000000018,-0.009999999999999953,0.15999999999999998,-0.15999999999999998,0.02,0.62,0.5333333324444445,0.9370078714334427,near,0,0.5825752607611104,0.43693144557083274,-0.07282190759513844,0.29000000000000004,0.3214285714285715,0.10596495377515831,0.34,0.0,0.1752601000098032,0.026579596,short,0.17,0.17,0.05,50.0,7.500000000000001,1266.5,2266.5,0.0,2023-02
248490,Boxing: Jake Paul vs. Tommy Fury,,31195509212097524605421292025523669499800608021363392222207273729434232900675,2023-02-27 01:17:51+00:00,1675794056,0.6,2023-02-07 18:20:56+00:00,19.289525462962963,0.28,0.0,0.63,0.030000000000000027,0.5914285714285714,0.0037796447300914465,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.09999999999999998,-0.050000000000000044,0.28,0.65,0.864864862527392,1.0144927519078626,mid,1,2.645750611065356,2.645750611065356,2.645750611065356,0.5933333333333334,0.5907142857142856,0.0026726124191237956,0.0,0.0,3.474394844862607,0.1746771,short,-0.030000000000000027,-0.030000000000000027,0.05,50.0,-2.5000000000000013,1264.0,2264.0,-2.5,2023-02
248507,Will NATO expand by June 30?,,41909194383884489857051533149267887932706513238474711698327450766299364965897,2023-04-04 15:50:41+00:00,1675794056,0.3,2023-02-07 18:20:56+00:00,55.89565972222222,1.0,1.0,0.31,0.010000000000000009,0.3,0.0,0.0,0.0,-0.010000000000000009,-0.010000000000000009,0.2,-0.08000000000000002,0.23,1.0,0.09090909079102713,0.9999999966666666,mid,1,0.0,0.0,-5.0,0.3,0.30357142857142855,0.004972451580986115,0.0,0.0,-0.7182428616987009,0.102514416,short,-0.010000000000000009,-0.010000000000000009,0.05,50.0,-1.5000000000000004,1262.5,2262.5,-4.0,2023-02
248490,Boxing: Jake Paul vs. Tommy Fury,,31195509212097524605421292025523669499800608021363392222207273729434232900675,2023-02-27 01:17:51+00:00,1675800023,0.6,2023-02-07 20:00:23+00:00,19.22046296296296,0.28,0.0,0.63,0.030000000000000027,0.5928571428571429,0.004879500364742053,0.0,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.09999999999999998,-0.050000000000000044,0.28,0.65,0.864864862527392,1.0120481910640151,mid,1,0.0,2.049389733192265,2.049389733192265,0.5966666666666667,0.5914285714285714,0.00363136519601251,0.0,0.0,2.360386727408704,0.17088534,short,-0.030000000000000027,-0.030000000000000027,0.05,50.0,-2.5000000000000013,1260.0,2260.0,-6.5,2023-02
248315,"Will Joe Biden file to run for president by March 31, 2023?",,66666727434776890725355693524816621298875367777571775156915164890684095370311,2023-04-01 20:20:41+00:00,1675800023,0.34,2023-02-07 20:00:23+00:00,53.01409722222222,0.05,0.0,0.37,0.02999999999999997,0.34,0.0,0.0,0.0,0.0,0.0,0.15999999999999998,-0.15999999999999998,0.03,0.61,0.5344827576991679,0.9999999970588235,mid,1,0.0,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.21000269,short,-0.02999999999999997,-0.02999999999999997,0.05,50.0,-2.4999999999999987,1257.5,2257.5,-9.0,2023-02
248524,Did Jaan Tallinn bail out SBF?,,16653179683321958276217807954193657616120960367133857220836964595221784015733,2023-02-15 22:48:43+00:00,1675800023,0.14,2023-02-07 20:00:23+00:00,8.116898148148149,0.04,0.0,0.05,-0.09000000000000001,0.1457142857142857,0.015118578920366863,-0.03999999999999998,0.0,0.0,-0.01999999999999999,0.36,-0.36,0.04,0.5,0.21739130387523628,0.9607843071318725,mid,0,-2.6457511360649906,0.0,-1.3228755680324953,0.15333333333333335,0.14285714285714285,0.010690449676496213,0.0,0.0,-0.2672612169124438,0.14103511,short,0.09000000000000001,0.09000000000000001,0.05,50.0,3.5000000000000004,1261.0,2261.0,-5.5,2023-02
248507,Will NATO expand by June 30?,,41909194383884489857051533149267887932706513238474711698327450766299364965897,2023-04-04 15:50:41+00:00,1675800023,0.3,2023-02-07 20:00:23+00:00,55.82659722222222,1.0,1.0,0.31,0.010000000000000009,0.3,0.0,0.0,0.0,-0.010000000000000009,-0.010000000000000009,0.2,-0.08000000000000002,0.23,1.0,0.09090909079102713,0.9999999966666666,mid,1,0.0,0.0,-5.0,0.3,0.3028571428571429,0.004688072309382417,0.0,0.0,-0.6094492702204088,0.102514416,short,-0.010000000000000009,-0.010000000000000009,0.05,50.0,-1.5000000000000004,1259.5,2259.5,-7.0,2023-02
248315,"Will Joe Biden file to run for president by March 31, 2023?",,66666727434776890725355693524816621298875367777571775156915164890684095370311,2023-04-01 20:20:41+00:00,1675806046,0.34,2023-02-07 21:40:46+00:00,52.94438657407407,0.05,0.0,0.37,0.02999999999999997,0.34,0.0,0.0,0.0,0.0,0.0,0.15999999999999998,-0.15999999999999998,0.03,0.61,0.5344827576991679,0.9999999970588235,mid,1,0.0,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.21000269,short,-0.02999999999999997,-0.02999999999999997,0.05,50.0,-2.4999999999999987,1257.0,2257.0,-9.5,2023-02
248490,Boxing: Jake Paul vs. Tommy Fury,,31195509212097524605421292025523669499800608021363392222207273729434232900675,2023-02-27 01:17:51+00:00,1675806046,0.6,2023-02-07 21:40:46+00:00,19.150752314814813,0.28,0.0,0.63,0.030000000000000027,0.5942857142857143,0.005345224838247944,0.0,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.09999999999999998,-0.050000000000000044,0.28,0.65,0.864864862527392,1.0096153829165126,mid,1,0.0,1.870828343387228,1.870828343387228,0.6,0.5921428571428571,0.00425815313626295,0.0,0.0,1.845199259047606,0.17088534,short,-0.030000000000000027,-0.030000000000000027,0.05,50.0,-2.5000000000000013,1254.5,2254.5,-12.0,2023-02
248524,Did Jaan Tallinn bail out SBF?,,16653179683321958276217807954193657616120960367133857220836964595221784015733,2023-02-15 22:48:43+00:00,1675806046,0.14,2023-02-07 21:40:46+00:00,8.0471875,0.04,0.0,0.05,-0.09000000000000001,0.1457142857142857,0.015118578920366863,0.0,0.0,0.0,-0.01999999999999999,0.36,-0.36,0.04,0.5,0.21739130387523628,0.9607843071318725,mid,0,0.0,0.0,-1.3228755680324953,0.15333333333333335,0.14285714285714285,0.010690449676496213,0.0,0.0,-0.2672612169124438,0.14103511,short,0.09000000000000001,0.09000000000000001,0.05,50.0,3.5000000000000004,1258.0,2258.0,-8.5,2023-02
248524,Did Jaan Tallinn bail out SBF?,,16653179683321958276217807954193657616120960367133857220836964595221784015733,2023-02-15 22:48:43+00:00,1675812014,0.14,2023-02-07 23:20:14+00:00,7.978113425925926,0.04,0.0,0.05,-0.09000000000000001,0.1457142857142857,0.015118578920366863,0.0,0.0,0.0,-0.01999999999999999,0.36,-0.36,0.04,0.5,0.21739130387523628,0.9607843071318725,mid,0,0.0,0.0,-1.3228755680324953,0.14,0.14285714285714285,0.010690449676496213,0.0,0.0,-0.2672612169124438,0.13656376,short,0.09000000000000001,0.09000000000000001,0.05,50.0,3.5000000000000004,1261.5,2261.5,-5.0,2023-02
248315,"Will Joe Biden file to run for president by March 31, 2023?",,66666727434776890725355693524816621298875367777571775156915164890684095370311,2023-04-01 20:20:41+00:00,1675812014,0.34,2023-02-07 23:20:14+00:00,52.8753125,0.05,0.0,0.37,0.02999999999999997,0.34,0.0,0.0,0.0,0.0,0.0,0.15999999999999998,-0.15999999999999998,0.03,0.61,0.5344827576991679,0.9999999970588235,mid,1,0.0,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.21000269,short,-0.02999999999999997,-0.02999999999999997,0.05,50.0,-2.4999999999999987,1259.0,2259.0,-7.5,2023-02
248578,Will the price of $ETH be above $1700 on February 10?,,4229918278120818208574526823180255710796986558398632519003655017359415255750,2023-02-10 19:17:49+00:00,1675812014,0.39,2023-02-07 23:20:14+00:00,2.8316550925925927,0.02,0.0,0.07,-0.32,0.33571428571428574,0.07253898787483051,0.020000000000000018,0.12,0.16,0.08000000000000002,0.10999999999999999,-0.10999999999999999,0.02,0.62,0.6166666656388889,1.161702124199185,near,0,0.275713796266322,1.6542827775979305,1.1028551850652872,0.4033333333333333,0.3442857142857143,0.11071198154284326,0.39,0.0,0.4129118155444034,0.16441315,short,0.32,0.32,0.05,50.0,15.0,1274.0,2274.0,0.0,2023-02
248490,Boxing: Jake Paul vs. Tommy Fury,,31195509212097524605421292025523669499800608021363392222207273729434232900675,2023-02-27 01:17:51+00:00,1675812014,0.6,2023-02-07 23:20:14+00:00,19.08167824074074,0.28,0.0,0.63,0.030000000000000027,0.5957142857142858,0.0053452248382479675,0.0,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.09999999999999998,-0.050000000000000044,0.28,0.65,0.864864862527392,1.0071942429135827,mid,1,0.0,1.8708283433872197,1.8708283433872197,0.6,0.5928571428571427,0.004688072309384739,0.0,0.0,1.5236231755502676,0.1664734,short,-0.030000000000000027,-0.030000000000000027,0.05,50.0,-2.5000000000000013,1271.5,2271.5,-2.5,2023-02
248524,Did Jaan Tallinn bail out SBF?,,16653179683321958276217807954193657616120960367133857220836964595221784015733,2023-02-15 22:48:43+00:00,1675818025,0.14,2023-02-08 01:00:25+00:00,7.908541666666666,0.04,0.0,0.05,-0.09000000000000001,0.1457142857142857,0.015118578920366863,0.0,0.0,0.0,-0.01999999999999999,0.36,-0.36,0.04,0.5,0.21739130387523628,0.9607843071318725,mid,0,0.0,0.0,-1.3228755680324953,0.14,0.14285714285714285,0.010690449676496213,0.0,0.0,-0.2672612169124438,0.13656376,short,0.09000000000000001,0.09000000000000001,0.05,50.0,3.5000000000000004,1275.0,2275.0,0.0,2023-02
248315,"Will Joe Biden file to run for president by March 31, 2023?",,66666727434776890725355693524816621298875367777571775156915164890684095370311,2023-04-01 20:20:41+00:00,1675818025,0.34,2023-02-08 01:00:25+00:00,52.80574074074074,0.05,0.0,0.37,0.02999999999999997,0.34,0.0,0.0,0.0,0.0,0.0,0.15999999999999998,-0.15999999999999998,0.03,0.61,0.5344827576991679,0.9999999970588235,mid,1,0.0,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.21000269,short,-0.02999999999999997,-0.02999999999999997,0.05,50.0,-2.4999999999999987,1272.5,2272.5,-2.5,2023-02
248490,Boxing: Jake Paul vs. Tommy Fury,,31195509212097524605421292025523669499800608021363392222207273729434232900675,2023-02-27 01:17:51+00:00,1675818025,0.6,2023-02-08 01:00:25+00:00,19.01210648148148,0.28,0.0,0.63,0.030000000000000027,0.5971428571428571,0.0048795003647421125,0.0,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.09999999999999998,-0.050000000000000044,0.28,0.65,0.864864862527392,1.0047846873125617,mid,1,0.0,2.04938973319224,2.04938973319224,0.6,0.5935714285714285,0.004972451580988283,0.0,0.0,1.2928371510571068,0.16902582,short,-0.030000000000000027,-0.030000000000000027,0.05,50.0,-2.5000000000000013,1270.0,2270.0,-5.0,2023-02
248315,"Will Joe Biden file to run for president by March 31, 2023?",,66666727434776890725355693524816621298875367777571775156915164890684095370311,2023-04-01 20:20:41+00:00,1675830005,0.34,2023-02-08 04:20:05+00:00,52.66708333333333,0.05,0.0,0.37,0.02999999999999997,0.34,0.0,0.0,0.0,0.0,0.0,0.15999999999999998,-0.15999999999999998,0.03,0.61,0.5344827576991679,0.9999999970588235,mid,1,0.0,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.21000269,short,-0.02999999999999997,-0.02999999999999997,0.05,50.0,-2.4999999999999987,1267.5,2267.5,-7.5,2023-02
248368,Will PredictIt still support trading on February 17?,,109383107542828156465613740695051648648858693838770197092489611040401867500889,2023-02-18 00:32:23+00:00,1675830005,0.93,2023-02-08 04:20:05+00:00,9.841875,0.96,1.0,0.98,0.04999999999999993,0.9214285714285716,0.0037796447300708596,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.43000000000000005,0.43000000000000005,0.13,0.98,0.941176469480969,1.0093023244860284,mid,1,2.645750611079767,2.645750611079767,2.645750611079767,0.9233333333333335,0.9207142857142857,0.0026726124191623233,0.0,0.0,3.474394844812521,0.8079128,long,0.04999999999999993,0.04999999999999993,0.05,50.0,1.4999999999999967,1269.0,2269.0,-6.0,2023-02
248524,Did Jaan Tallinn bail out SBF?,,16653179683321958276217807954193657616120960367133857220836964595221784015733,2023-02-15 22:48:43+00:00,1675830005,0.13,2023-02-08 04:20:05+00:00,7.76988425925926,0.04,0.0,0.05,-0.08,0.1442857142857143,0.01618347187425165,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,-0.03,0.37,-0.37,0.04,0.5,0.19565217348771263,0.9009900927654152,mid,0,-0.6179143424715892,-0.6179143424715892,-1.853743027414766,0.1366666666666667,0.14214285714285715,0.011217137594955299,0.0,0.0,-1.082527156107189,0.14385308,short,0.08,0.08,0.05,50.0,3.0,1272.0,2272.0,-3.0,2023-02
248490,Boxing: Jake Paul vs. Tommy Fury,,31195509212097524605421292025523669499800608021363392222207273729434232900675,2023-02-27 01:17:51+00:00,1675830005,0.6,2023-02-08 04:20:05+00:00,18.87344907407407,0.28,0.0,0.63,0.030000000000000027,0.5985714285714285,0.0037796447300915696,0.0,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.09999999999999998,-0.050000000000000044,0.28,0.65,0.864864862527392,1.0023866331702371,mid,1,0.0,2.64575061106527,2.64575061106527,0.6,0.5942857142857143,0.0051355259101307955,0.0,0.0,1.1126970638617752,0.17219533,short,-0.030000000000000027,-0.030000000000000027,0.05,50.0,-2.5000000000000013,1269.5,2269.5,-5.5,2023-02
248451,"Will Joe Biden be President of the United States on April 1, 2023?",,47284142222790148121852914172046661293162454601550070088522354478236626213970,2023-04-01 19:05:29+00:00,1675830005,0.99,2023-02-08 04:20:05+00:00,52.61486111111111,0.92,1.0,0.98,-0.010000000000000009,0.7085714285714285,0.2601556310767699,0.49,0.0,0.0,0.0,0.49,0.49,0.5,1.0,0.97999999804,1.3971774173830158,mid,0,1.8834879571448397,0.0,0.0,0.6633333333333333,0.8499999999999999,0.22971554315986278,0.0,0.0,0.6094493975669834,0.026062712,short,0.010000000000000009,0.010000000000000009,0.05,50.0,-0.49999999999999956,1269.0,2269.0,-6.0,2023-02
248308,"Will Hunter Biden be federally indicted by March 1, 2023?",,17662189243116982720147788601614838864094098377023090028664832926590115477086,2023-03-02 07:17:20+00:00,1675830005,0.03,2023-02-08 04:20:05+00:00,22.123090277777777,0.01,0.0,0.05,0.020000000000000004,0.038571428571428576,0.003779644730091943,-0.010000000000000002,-0.010000000000000002,-0.010000000000000002,-0.010000000000000002,0.47,-0.48,0.01,0.63,0.03225806446409989,0.7777777576131691,mid,1,-2.6457506110650066,-2.6457506110650066,-2.6457506110650066,0.03666666666666667,0.03928571428571429,0.0026726124191032265,0.0,0.0,-3.474394844889329,0.952329,long,0.020000000000000004,0.020000000000000004,0.05,50.0,1.734723475976807e-16,1269.0,2269.0,-6.0,2023-02
248507,Will NATO expand by June 30?,,41909194383884489857051533149267887932706513238474711698327450766299364965897,2023-04-04 15:50:41+00:00,1675830005,0.3,2023-02-08 04:20:05+00:00,55.47958333333333,1.0,1.0,0.31,0.010000000000000009,0.30428571428571427,0.005345224838248434,-0.010000000000000009,0.0,0.0,-0.010000000000000009,0.2,-0.08000000000000002,0.23,1.0,0.09090909079102713,0.9859154897176485,mid,1,-1.8708283433870565,0.0,-1.8708283433870565,0.3,0.30214285714285716,0.004258153136260364,0.0,0.0,-0.5032361615587473,0.11587393,short,-0.010000000000000009,-0.010000000000000009,0.05,50.0,-1.5000000000000004,1267.5,2267.5,-7.5,2023-02
